temperatura,humedad_relativa,precipitacion,deficit_presion_vapor,velocidad_viento,temperatura_suelo,es_dia,radiacion,year,month,day,hour,id
17.6,37,0.0,1.26,10.3,21.6,0,0.0,2024,5,6,5,"14160520-8be5-4f98-816e-f197e9931dc3"
17.0,40,0.0,1.17,9.0,21.0,0,0.0,2024,5,6,6,"f8f3944b-005d-4f60-8778-6ccfe69f18a0"
18.4,39,0.0,1.3,12.0,21.2,1,43.0,2024,5,6,7,"4de91b4f-fe31-4eeb-bd36-12a0a274eafb"
21.7,31,0.0,1.79,11.0,22.7,1,236.0,2024,5,6,8,"23cee1ce-f8a1-4e84-a783-891e04d4a889"
24.0,27,0.0,2.18,10.9,25.4,1,477.0,2024,5,6,9,"6fb6d8ac-3ede-4208-bc3d-323038ad8eeb"
26.3,22,0.0,2.67,11.1,28.6,1,687.0,2024,5,6,10,"8f0567d1-1e08-43c5-b7a6-ab35c2c63dd3"
28.5,17,0.0,3.22,12.5,32.1,1,857.0,2024,5,6,11,"9ceebd8f-e64a-48a5-a39a-429a406f0ac9"
30.2,15,0.0,3.66,13.9,35.2,1,963.0,2024,5,6,12,"950cb9b0-7261-4f3c-895a-dd1cfa742a9c"
31.2,13,0.0,3.94,15.0,37.7,1,977.0,2024,5,6,13,"358430d2-0405-43d1-aa83-ac4f89b4b5be"
31.8,13,0.0,4.12,15.1,39.2,1,894.0,2024,5,6,14,"f6347197-0232-45cf-88f1-0d93a5cb44f7"
31.9,12,0.0,4.16,17.7,39.8,1,790.0,2024,5,6,15,"16354c34-e9b2-49a6-ae37-bbed0a52752b"
31.8,12,0.0,4.14,17.4,39.7,1,664.0,2024,5,6,16,"0b6ecdaf-301d-407d-a6ee-273327ccaf03"
31.6,11,0.0,4.11,19.0,38.9,1,537.0,2024,5,6,17,"67cfcbf5-836f-4a28-8feb-abb34eef6356"
30.2,11,0.0,3.82,17.6,37.2,1,297.0,2024,5,6,18,"3c9b6a60-c7f7-4b12-bb76-b838c049a1bd"
27.6,11,0.0,3.29,18.6,34.5,1,74.0,2024,5,6,19,"f37ec0f4-4e36-4584-b201-d8a3f367733a"
26.1,12,0.0,2.98,15.1,32.0,0,0.0,2024,5,6,20,"4ff0dceb-8a3a-412a-901c-d896e9135bb0"
23.6,14,0.0,2.51,8.0,29.9,0,0.0,2024,5,6,21,"ee45381b-630a-4450-bef6-0410764efe16"
22.3,22,0.0,2.1,15.9,28.0,0,0.0,2024,5,6,22,"506b57a5-7f22-48b0-970d-59092b6893bd"
21.4,26,0.0,1.89,15.7,26.6,0,0.0,2024,5,6,23,"6e8e03f4-4138-48b0-8144-66297cecdd34"
20.5,27,0.0,1.77,14.3,25.4,0,0.0,2024,5,7,0,"9e6a2ad3-a1d3-4fb0-a365-6d1c35f9045d"
19.2,29,0.0,1.57,13.3,24.3,0,0.0,2024,5,7,1,"79d2f662-cf81-477d-918a-f2e12e68965a"
18.2,31,0.0,1.45,10.1,23.3,0,0.0,2024,5,7,2,"c301fefc-0fd5-4687-93ba-0ebd9b8645d8"
17.4,33,0.0,1.33,10.5,22.3,0,0.0,2024,5,7,3,"1a8e4a2a-56bc-4c42-953b-be7960ba7d91"
16.6,35,0.0,1.23,11.8,21.6,0,0.0,2024,5,7,4,"5175aab1-e1a0-4fae-86e0-03de404a64dc"
16.1,37,0.0,1.15,11.9,20.9,0,0.0,2024,5,7,5,"ea1b8b7b-e40e-4566-977f-744255544097"
16.0,37,0.0,1.14,12.6,20.3,0,0.0,2024,5,7,6,"5f794132-5bba-43de-ad59-57ead727ec22"
18.0,34,0.0,1.37,14.5,20.4,1,46.0,2024,5,7,7,"ecf3b3e6-8a19-4c3c-88cd-562711275f35"
21.9,26,0.0,1.94,12.5,22.0,1,242.0,2024,5,7,8,"21c13077-b51f-45f5-a9c9-e8ad14674e01"
24.3,20,0.0,2.44,14.0,24.7,1,475.0,2024,5,7,9,"8159b5fe-7699-4c54-9e28-4dfc485b5539"
26.6,16,0.0,2.95,12.6,28.0,1,680.0,2024,5,7,10,"8384e38e-7f29-4eb1-8839-dbdf5aa2613e"
28.7,12,0.0,3.46,12.3,31.6,1,869.0,2024,5,7,11,"3c6f9acc-12a9-441c-86a5-5643cddddca1"
30.4,11,0.0,3.88,12.3,35.1,1,1001.0,2024,5,7,12,"ebc4eea1-71b4-487f-a419-218516312a57"
31.6,10,0.0,4.2,12.7,37.9,1,1042.0,2024,5,7,13,"529ae031-1e29-42d2-9d56-22408f05b38a"
32.4,9,0.0,4.45,15.8,39.9,1,1028.0,2024,5,7,14,"05e97b05-6e2e-447a-b846-48acd3d99578"
32.7,8,0.0,4.54,17.7,40.8,1,922.0,2024,5,7,15,"7700e027-dee5-48f0-9b5e-c362d752c9d0"
32.2,8,0.0,4.4,17.4,40.2,1,636.0,2024,5,7,16,"fff2e588-7a68-437d-8553-8e4adf23768f"
32.0,8,0.0,4.36,15.9,39.2,1,485.0,2024,5,7,17,"6b140e50-5b1e-4bd9-9d63-b159af523247"
30.6,9,0.0,3.99,20.0,37.1,1,225.0,2024,5,7,18,"f488227e-d6ce-4075-acf0-020a113beea5"
27.5,11,0.0,3.29,7.6,34.6,1,84.0,2024,5,7,19,"9393da58-b199-4692-9ec0-2307737e3fd5"
25.2,12,0.0,2.82,7.9,31.8,0,0.0,2024,5,7,20,"de9f23c8-28ff-424e-a392-3ceb3f4e6c6d"
24.0,13,0.0,2.59,9.6,29.6,0,0.0,2024,5,7,21,"a9b7ff35-60cb-4efc-b222-bb651dae7dd6"
23.3,14,0.0,2.46,5.4,27.7,0,0.0,2024,5,7,22,"c93392a1-964f-47f5-99be-ded7e7ab18a5"
21.1,17,0.0,2.08,7.8,26.2,0,0.0,2024,5,7,23,"3dfbcdcc-f027-46fc-a70d-0eb55da26da0"
19.1,22,0.0,1.73,9.5,24.9,0,0.0,2024,5,8,0,"50a60554-36fb-402d-a7ed-5e4c4c8c9fb1"
18.7,25,0.0,1.62,8.2,23.9,0,0.0,2024,5,8,1,"9b9189f1-0a93-42d6-ae93-4824a929a32b"
18.7,26,0.0,1.59,9.3,23.1,0,0.0,2024,5,8,2,"1faa8b42-714e-4ac3-8b4b-e5f30b0eed3b"
17.9,28,0.0,1.47,10.7,22.3,0,0.0,2024,5,8,3,"069029e7-01f1-4534-8dcc-6ce19bc79a1e"
16.9,30,0.0,1.35,11.3,21.6,0,0.0,2024,5,8,4,"e0ecfa60-cd1d-4ea1-b704-fb80b98cba63"
16.5,30,0.0,1.31,12.3,21.0,0,0.0,2024,5,8,5,"50f315d8-46eb-4b1c-8661-9eae2e1b9929"
16.8,29,0.0,1.35,12.6,20.5,0,0.0,2024,5,8,6,"8c052acd-90b5-4106-9a48-e79699fda0df"
17.6,29,0.0,1.43,13.8,20.8,1,51.0,2024,5,8,7,"020e3d5b-8f2f-4276-a7c2-4a36222b22c4"
23.6,20,0.0,2.34,9.4,22.6,1,258.0,2024,5,8,8,"d8101f64-d6dd-4bd4-9458-4e7d365cda66"
27.0,14,0.0,3.06,14.6,25.6,1,487.0,2024,5,8,9,"394131c3-2690-41dc-97a8-caf68fb33c49"
29.0,11,0.0,3.56,17.1,28.9,1,697.0,2024,5,8,10,"04c4ad83-5d63-4138-92c5-c366bf21eaa5"
30.6,10,0.0,3.96,15.8,32.5,1,900.0,2024,5,8,11,"ddab456b-3456-481f-b8ad-beb17b7ac078"
31.7,9,0.0,4.26,14.6,35.7,1,1001.0,2024,5,8,12,"e55c12f3-e1ea-4228-9745-a8d55d205afc"
32.7,9,0.0,4.51,12.5,38.4,1,1005.0,2024,5,8,13,"9650a2fa-a27d-42fa-873c-c56690d07388"
32.2,9,0.0,4.38,15.8,38.4,1,596.0,2024,5,8,14,"6ceffe7e-a9d5-4f03-949a-230ca742ad28"
32.0,9,0.0,4.34,13.9,38.2,1,490.0,2024,5,8,15,"b284e9aa-6c77-47c7-81b0-c8d57ce63773"
32.9,7,0.0,4.64,9.5,38.5,1,537.0,2024,5,8,16,"1bbf5719-af28-41fc-b271-01bfe28cd78e"
32.5,9,0.0,4.48,19.8,37.7,1,375.0,2024,5,8,17,"9b4413e8-45dd-45e6-b63e-058c15416817"
30.9,11,0.0,3.99,21.4,36.2,1,267.0,2024,5,8,18,"8c16f276-f200-4aa7-adce-46b74241f3ca"
29.4,12,0.0,3.59,18.6,34.5,1,77.0,2024,5,8,19,"9b3991e4-b740-429d-bfbe-d09638e5f4b2"
26.7,16,0.0,2.96,24.2,32.4,0,0.0,2024,5,8,20,"0cdcd05b-1be9-46c5-a60d-86829340442d"
25.1,18,0.0,2.61,12.2,30.5,0,0.0,2024,5,8,21,"bc439f1b-60be-4516-974f-9ffd96147a5e"
23.0,23,0.0,2.15,9.8,28.6,0,0.0,2024,5,8,22,"ba3561ee-66fa-4333-810d-11c94e81b481"
21.8,25,0.0,1.98,13.7,27.1,0,0.0,2024,5,8,23,"a01a131f-c6c0-4192-803b-23e7ddecada5"
21.9,23,0.0,2.03,16.1,26.0,0,0.0,2024,5,9,0,"5a5a4dbc-0cb2-4c40-a91a-25ca97ae4d9e"
21.9,22,0.0,2.05,17.2,25.1,0,0.0,2024,5,9,1,"a3918437-c3d3-45c5-b309-a7f288f9c9b1"
21.2,23,0.0,1.94,16.2,24.4,0,0.0,2024,5,9,2,"d258259d-fba5-4b95-8f36-478214243141"
20.3,25,0.0,1.78,16.1,23.7,0,0.0,2024,5,9,3,"85067eee-b605-4152-b2cb-8969fb2d7113"
19.2,28,0.0,1.62,14.3,23.0,0,0.0,2024,5,9,4,"2a165408-72a5-4793-8e62-2e07e622be63"
19.0,28,0.0,1.58,15.5,22.4,0,0.0,2024,5,9,5,"b9e0a02f-6fa8-4116-a67c-c3402fe2d108"
19.2,28,0.0,1.61,15.5,21.9,0,0.0,2024,5,9,6,"da0975e0-7103-4171-90ab-ee2960d839c1"
19.8,27,0.0,1.68,14.3,21.6,1,51.0,2024,5,9,7,"71d5c8c1-7f07-48c4-80dd-ac0611160fb8"
24.1,21,0.0,2.38,10.3,23.3,1,259.0,2024,5,9,8,"69e5371d-e81e-4d6e-a1e4-7d0c92bacc08"
26.6,16,0.0,2.92,12.6,26.2,1,501.0,2024,5,9,9,"402f6d46-9302-46b3-9de4-9cf95b9eb62d"
28.2,14,0.0,3.28,12.5,29.6,1,721.0,2024,5,9,10,"9dc49451-17b8-4bca-8f0d-371b052f07ea"
